"",".id","intervention_costs","standard_costs","intervention_qol","standard_qol","inc.cost","inc.qol","NMB"
"894",894,45340260.7627401,36927782.5737479,12721.0128174865,10384.7815855129,8412478.18899219,2336.23123197354,38312146.4504786
"895",895,-16332885.4768102,-10022172.9539575,8639.46563494895,7177.80017348155,-6310712.52285271,1461.66546146739,35544021.7522006
"896",896,-39677647.2686473,-25973810.451692,7923.56915418176,6380.50321582747,-13703836.8169553,1543.06593835429,44565155.5840411
"897",897,15678639.5865572,15085346.2598356,10220.5357795317,8417.68299196698,593293.326721571,1802.85278756475,35463762.4245733
"898",898,143537103.74181,121474646.980155,8670.5064375901,7318.55241769914,22062456.7616548,1351.95401989097,4976623.63616455
"899",899,-115404144.266194,-80419151.8022125,10881.0243079281,8727.60305434804,-34984992.4639811,2153.42125358004,78053417.5355819
"900",900,-73008673.9939622,-60744218.1705427,8349.24599409834,7306.83432421215,-12264455.8234195,1042.41166988618,33112689.2211432
"901",901,7141776.49379857,1075735.14100802,8483.54963027791,7301.7642644984,6066041.35279055,1181.78536577951,17569665.9627998
"902",902,30298031.4720288,29380621.8028407,7886.15551942045,6393.27481312411,917409.669188112,1492.88070629634,28940204.4567387
"903",903,-132797792.019349,-101405712.402011,8132.99518987411,6314.16756921619,-31392079.6173382,1818.82762065792,67768632.0304967
"904",904,58914607.276772,51817184.730387,8453.57158866927,7364.60887990887,7097422.54638501,1088.96270876039,14681831.6288228
"905",905,-98681604.4974947,-71931902.1346963,8254.40373767196,7126.15169584794,-26749702.3627984,1128.25204182402,49314743.1992788
"906",906,43119369.7870588,47197814.6935717,10168.0973078659,8696.56268077471,-4078444.90651287,1471.53462709114,33509137.4483356
"907",907,-88748267.2242831,-64498301.86435,12260.3142288472,10273.0166750488,-24249965.3599331,1987.2975537984,63995916.4359011
"908",908,-20637465.739206,-10151686.5101805,10294.1617327777,8682.13455313106,-10485779.2290255,1612.02717964668,42726322.8219592
"909",909,-17760518.7483168,-10208077.9833995,11195.3449678341,9255.3660190119,-7552440.76491734,1939.97894882225,46352019.7413623
"910",910,-23222158.141313,-21636639.6668358,11206.6881611795,9781.17072384717,-1585518.47447721,1425.51743733237,30095867.2211247
"911",911,-104994443.419358,-81182371.0852558,9492.05421981194,7948.7834084109,-23812072.3341026,1543.27081140105,54677488.5621235
"912",912,-88778343.3710337,-71562197.4893133,10420.539883489,8259.76199897544,-17216145.8817204,2160.77788451359,60431703.5719922
"913",913,-139127426.942205,-105039511.174455,9405.53794338894,7628.89992469271,-34087915.7677508,1776.63801869624,69620676.1416755
"914",914,13606991.490486,13108478.5465963,7333.14310273057,6243.2293783083,498512.943889705,1089.91372442227,21299761.5445557
"915",915,-123501846.210678,-87943874.3827829,9240.47500389394,7522.90861637297,-35557971.8278956,1717.56638752098,69909299.5783151
"916",916,-78176658.4320219,-47465649.9785384,10198.1487624795,8202.03907594961,-30711008.4534835,1996.10968652985,70633202.1840805
"917",917,82432102.2554362,76457461.0581183,6827.9397690327,5823.15738313382,5974641.1973179,1004.78238589888,14121006.5206597
"918",918,29647021.7236164,25871263.9723627,8078.47091009248,7056.45398341851,3775757.75125373,1022.01692667397,16664580.7822256
"919",919,-84331088.9427143,-63874798.179639,7812.56114732609,6356.74181682528,-20456290.7630753,1455.81933050082,49572677.3730916
"920",920,-96535554.5643778,-73441628.2844748,10145.8874352332,8481.67487579201,-23093926.279903,1664.21255944124,56378177.4687278
"921",921,-86258680.3505018,-72004208.4053409,9493.34012019705,8092.91850033805,-14254471.9451609,1400.421619859,42262904.3423409
"922",922,-157836250.940483,-122123093.102167,9137.22214705966,7557.47085980543,-35713157.8383165,1579.75128725423,67308183.5834012
"923",923,-61823695.3006642,-42686380.8508665,12605.105375393,9982.11933089066,-19137314.4497977,2622.98604450238,71597035.3398452
"924",924,5688964.41467311,6573815.55178805,9476.89953907485,7740.47498961843,-884851.137114933,1736.42454945642,35613342.1262433
"925",925,-90525651.8295234,-68390228.1676348,9222.86380736658,7435.77718814346,-22135423.6618886,1787.08661922312,57877156.0463511
"926",926,63050402.8532611,55283348.0214969,10566.3024477905,8950.88193192686,7767054.83176419,1615.42051586361,24541355.4855079
"927",927,15334744.8803689,14867426.688637,8929.64742809365,7606.44683107935,467318.191731943,1323.2005970143,25996693.7485541
"928",928,-3128723.91941358,1660357.05401078,8301.69533666539,7265.71425724289,-4789080.97342436,1035.9810794225,25508702.5618743
"929",929,18305091.7646745,13862576.8015971,8647.57151502114,7601.70397901116,4442514.96307744,1045.86753600998,16474835.7571222
"930",930,14488368.997928,11767038.8909042,11972.1729648596,9321.85005583911,2721330.1070238,2650.32290902048,50285128.0733857
"931",931,-1838581.76037939,2786200.4329347,10029.0333124572,8336.5311257352,-4624782.1933141,1692.50218672201,38474825.9277544
"932",932,-87728337.5477447,-66883733.0281107,9354.62853000211,7561.04369799071,-20844604.519634,1793.5848320114,56716301.1598621
"933",933,-39204475.7888862,-31198258.0164957,9412.46344613571,7996.67970908061,-8006217.77239049,1415.7837370551,36321892.5134925
"934",934,6887477.62681826,3984630.89861476,8758.95552176898,7582.65844719221,2902846.72820351,1176.29707457678,20623094.7633321
"935",935,42824554.0501897,34926919.0700729,10457.9489685388,8642.44563137277,7897634.98011672,1815.50333716605,28412431.7632044
"936",936,-102445512.256906,-78019859.9610299,9772.28609097726,8333.38183258025,-24425652.2958761,1438.90425839701,53203737.4638164
"937",937,-37396853.3297955,-27627068.5057285,10152.8984358246,8228.15187983734,-9769784.82406699,1924.74655598731,48264715.9438131
"938",938,-12722587.7979928,-6826900.80762463,12879.7449664887,10732.3120728964,-5895686.99036815,2147.43289359236,48844344.8622154
"939",939,-148581607.437053,-115456668.790722,10489.2574486843,8020.74554746902,-33124938.646331,2468.51190121526,82495176.6706362
"940",940,-94018403.8330998,-77800192.9600244,10583.377860329,9060.10093616489,-16218210.8730754,1523.27692416415,46683749.3563585
"941",941,-132499681.918709,-101936280.524991,10106.3382238826,8137.48653015467,-30563401.3937178,1968.85169372795,69940435.2682769
"942",942,-22838309.2900122,-19940280.0334266,10187.4589453686,8827.67712723688,-2898029.2565856,1359.78181813172,30093665.61922
"943",943,-57882390.5138912,-49763765.4043608,9215.42496186283,8070.55999077659,-8118625.10953043,1144.86497108624,31015924.5312553
"944",944,-147982891.466432,-107955262.762613,10760.3183854519,8876.92337056701,-40027628.7038188,1883.39501488493,77695529.0015174
"945",945,31392369.9554607,29529850.4583,9168.97674393752,8157.69818028733,1862519.49716072,1011.27856365019,18363051.7758431
"946",946,-117309483.328791,-94799653.9903069,7206.09645062517,6000.86701259448,-22509829.3384841,1205.22943803069,46614418.0990979
"947",947,28810635.37729,21448658.5117945,7243.07955544313,6016.59255287858,7361976.86549546,1226.48700256455,17167763.1857955
"948",948,-158638975.11017,-120405602.572193,5934.41034273069,4960.16014819417,-38233372.5379776,974.250194536529,57718376.4287082
"949",949,37820618.5738646,38777009.9127189,10875.5295441789,8781.97357572359,-956391.338854328,2093.55596845534,42827510.7079611
"950",950,-109105212.77179,-77780139.8066878,8870.29978418237,7351.35941514959,-31325072.9651025,1518.94036903278,61703880.3457581
"951",951,50249557.7924932,42691646.6085219,10006.4620463734,8416.36128876504,7557911.18397129,1590.1007576084,24244103.9681968
"952",952,22023399.8326421,18718173.7804593,9171.89310185546,7941.51892828936,3305226.05218287,1230.3741735661,21302257.4191391
"953",953,-167286974.286207,-114234175.56019,12026.4410476233,9645.32322136,-53052798.7260164,2381.11782626328,100675155.251282
"954",954,-121634906.865014,-91687123.4685857,11452.1410211926,9494.39363649851,-29947783.3964286,1957.74738469407,69102731.0903099
"955",955,-29181217.1171883,-29882851.4163149,7914.15547627544,6902.24907951714,701634.299126528,1011.9063967583,19536493.6360394
"956",956,-6147037.86087786,-2199111.52177771,11548.5206866031,9673.09137825874,-3947926.33910015,1875.42930834435,41456512.5059871
"957",957,-64425604.0877034,-27051901.5111467,10547.7808989566,8288.02285276307,-37373702.5765567,2259.75804619356,82568863.5004278
"958",958,-6734341.77632251,3581350.46675775,10059.6424680617,8232.26960791104,-10315692.2430803,1827.37286015068,46863149.4460939
"959",959,-58626927.0615936,-51252878.8530651,9170.81877511561,7526.12332032146,-7374048.20852855,1644.69545479415,40267957.3044115
"960",960,-113728768.023991,-84375061.7013774,6718.7838989047,5610.05022278378,-29353706.3226134,1108.73367612092,51528379.8450319
"961",961,-114401019.993276,-83810870.3228351,9827.91842794973,7917.7013452346,-30590149.6704414,1910.21708271513,68794491.324744
"962",962,57098509.2288851,49162743.169383,7986.07067681273,6785.76021435653,7935766.05950215,1200.3104624562,16070443.1896219
"963",963,36352036.1353367,28816428.6639315,9366.29640886614,7640.40657267412,7535607.47140526,1725.88983619202,26982189.2524351
"964",964,-19027028.0250855,-10113709.2983579,8754.84490035419,7600.74582035721,-8913318.7267276,1154.09907999699,31995300.3266674
"965",965,-7452232.47625501,-2950143.55049513,10963.4006644889,8762.85908856213,-4502088.92575988,2200.54157592673,48512920.4442945
"966",966,52825460.5130429,45588577.3106765,10593.7212912104,9156.85379182311,7236883.20236638,1436.86749938732,21500466.78538
"967",967,-125811935.82546,-94776296.1191523,10818.130581744,9166.71851538793,-31035639.7063079,1651.41206635606,64063881.0334292
"968",968,39192053.4227335,36119794.9979256,8342.39599721915,7282.15444941635,3072258.42480792,1060.2415478028,18132572.5312481
"969",969,443692.05519087,5264519.365283,10949.7075798211,9099.32176079035,-4820827.31009213,1850.38581903072,41828543.6907065
"970",970,-55277020.5840999,-39406249.0240471,11254.0935689998,9389.10145156494,-15870771.5600528,1864.99211743483,53170613.9087495
"971",971,41335081.2375495,32174718.7656459,9401.25136546433,8232.0444623139,9160362.47190358,1169.20690315043,14223775.591105
"972",972,-220617014.927132,-161987183.975878,8880.70066274466,7436.65473845175,-58629830.9512539,1444.04592429291,87510749.4371122
"973",973,24397128.1738742,19814755.3629504,8541.0208153936,7401.72223073381,4582372.81092378,1139.2985846598,18203598.8822722
"974",974,-27390024.2011937,-21609500.1046394,9981.87260634277,8594.37815829805,-5780524.09655434,1387.49444804472,33530413.0574488
"975",975,13270201.8373124,11184558.8074543,11448.7921279936,9123.69156120333,2085643.02985809,2325.10056679026,44416368.305947
"976",976,-60459835.2521884,-47382020.94658,9821.05594884812,8338.04266408758,-13077814.3056084,1483.01328476055,42738080.0008193
"977",977,18499702.8627722,17174890.1111961,8787.29415509078,7734.31863491616,1324812.75157605,1052.97552017462,19734697.6519163
"978",978,-42569224.1587525,-32296244.4514892,8499.1632277738,7202.40748962012,-10272979.7072633,1296.75573815368,36208094.4703368
"979",979,-83301451.8671072,-78871889.4121644,9393.66693695225,8317.92816795039,-4429562.45494281,1075.73876900186,25944337.8349799
"980",980,-268847781.92338,-217827317.360998,7380.45083101939,6000.86690881158,-51020464.5623817,1379.5839222078,78612143.0065377
"981",981,-406143973.307015,-314998068.669344,13031.3365481785,10486.2876264831,-91145904.6376714,2545.04892169536,142046883.071578
"982",982,-47044897.3661746,-28563150.3349135,9787.14775052575,7775.54455926595,-18481747.0312612,2011.6031912598,58713810.8564571
"983",983,28626308.9187297,24611380.8081036,8794.04169416027,7412.88421943793,4014928.11062601,1381.15747472234,23608221.3838209
"984",984,-91626473.863753,-77383014.35533,8427.75606678809,7127.04075515503,-14243459.5084229,1300.71531163306,40257765.7410842
"985",985,-107320399.283474,-79115556.6449176,11576.0540489333,8664.63968692523,-28204842.6385559,2911.4143620081,86433129.8787179
"986",986,-9013966.44425843,-8842349.35227416,8379.36707198637,7045.2285579745,-171617.09198427,1334.13851401186,26854387.3722215
"987",987,-189152921.257929,-138893220.252921,8779.3473262078,7294.34857410413,-50259701.0050081,1484.99875210367,79959676.0470816
"988",988,-129751216.662764,-115089403.889765,9403.84370758194,8190.93616961102,-14661812.7729995,1212.90753797092,38919963.5324179
"989",989,95243544.1446477,80626675.248731,9634.39467717212,8400.32036157491,14616868.8959167,1234.07431559721,10064617.4160276
"990",990,-94678710.8526776,-71507248.8713393,14487.1854095593,12076.4159946077,-23171461.9813383,2410.76941495167,71386850.2803717
"991",991,53398699.5959184,45507179.3470803,8224.97706137022,6928.84660782783,7891520.24883805,1296.13045354239,18031088.8220096
"992",992,-88991384.5188504,-65736827.4629292,8833.16292012692,7160.29539262388,-23254557.0559212,1672.86752750304,56711907.6059821
"993",993,-61364527.8983261,-40519153.661845,8990.54140619157,7264.004488531,-20845374.2364811,1726.53691766057,55376112.5896925
"994",994,-46521489.2811638,-31147441.0280361,11203.9418661848,9119.88526923043,-15374048.2531277,2084.05659695437,57055180.1922151
"995",995,-45985781.2486558,-33204787.7977243,11767.824844541,9095.02076452882,-12780993.4509315,2672.8040800122,66237075.0511755
"996",996,-25138013.1896554,-16651705.4499318,9902.30230963024,8082.09537998377,-8486307.73972358,1820.20692964648,44890446.3326531
"997",997,-31538200.483834,-23961553.3322509,7963.60677496323,6875.42831269015,-7576647.15158317,1088.17846227308,29340216.3970448
"998",998,-25230232.8518566,-24466286.1132274,8084.53582904874,6905.20787046409,-763946.738629155,1179.32795858465,24350505.9103222
"999",999,16109821.1119989,16373618.0161604,6686.24818476044,5730.38023591754,-263796.904161446,955.867948842894,19381155.8810193
"1000",1000,-14419474.9564508,-17698842.9606436,10993.3628840103,9372.17542458104,3279368.00419273,1621.18745942925,29144381.1843922
